Experiment,Timepoint,replicate,type,Protein Name,all.area,Conc.All.uM.in.vial,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,SampID,ionization,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk,Area.filled.w.background,MID,Conc.uM.in.vial,Time of day,Vol Filtered (L),Incubation time (hr),Time since last sample (hr),nM.in.sample,total.GBT.nM.in.sample,total.GBT.nM.in.sample.sd,GBT.nM.sd
Fate1,96,B,Smp,Deoxyadenosine,5911026,0.021034738401881005,200605_Smp_GBTFate1MTlong-pos_B,Deoxyadenosine_13C-0 15N-1,4.41,72614,0,6804,HILICPos,1,0,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,72614,253.106701,3.44,HILIC,0,72614,72614,0.012284500186600432,2.5840124782299846e-4,800,1.8,98,48,7.097038123541583e-5,NA,NA,NA
Fate1,96,B,Smp,Deoxyadenosine,5911026,0.021034738401881005,200605_Smp_GBTFate1MTlong-pos_B,Deoxyadenosine_13C-1 15N-0,4.32,614788,0,27363,HILICPos,0,1,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,614788,253.113019,3.44,HILIC,0,614788,614788,0.10400698626600526,0.002187759748073451,800,1.8,98,48,6.008722662153141e-4,NA,NA,NA
Fate1,96,B,Smp,Deoxyadenosine,5911026,0.021034738401881005,200605_Smp_GBTFate1MTlong-pos_B,Deoxyadenosine_13C-1 15N-1,4.41,2398,0,3765,HILICPos,1,1,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,2398,254.110055,3.44,HILIC,0,2398,2398,4.0568253294774885e-4,8.53342595476837e-6,800,1.8,98,48,2.3437212411177896e-6,NA,NA,NA
Fate1,96,B,Smp,Deoxyadenosine,5911026,0.021034738401881005,200605_Smp_GBTFate1MTlong-pos_B,Deoxyadenosine_13C-2 15N-0,4.4,45120,0,5042,HILICPos,0,2,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,45120,254.116373,3.44,HILIC,0,45120,45120,0.007633192613262063,1.6056220979113794e-4,800,1.8,98,48,4.409870825656158e-5,NA,NA,NA
Fate1,96,B,Smp,Deoxyadenosine,5911026,0.021034738401881005,200605_Smp_GBTFate1MTlong-pos_B,Deoxyadenosine_13C-2 15N-1,4.48,5090,0,3019,HILICPos,1,2,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,5090,255.113409,3.44,HILIC,0,5090,5090,8.611026241468064e-4,1.8113068436101334e-5,800,1.8,98,48,4.974787788694558e-6,NA,NA,NA
Fate1,96,B,Smp,Deoxyadenosine,5911026,0.021034738401881005,200605_Smp_GBTFate1MTlong-pos_B,Deoxyadenosine_13C-3 15N-1,4.08,NA,0,2907,HILICPos,1,3,200605,GBTFate1MTlong,pos,comparable to blank,ok,ok,ok,something is wrong,6206,256.116763,3.44,HILIC,5510,NA,0,0,0,800,1.8,98,48,0,NA,NA,NA
Fate1,96,B,Smp,Deoxyadenosine,5911026,0.021034738401881005,200605_Smp_GBTFate1MTlong-pos_B,Deoxyadenosine_13C-4 15N-1,2.23,NA,0,1600,HILICPos,1,4,200605,GBTFate1MTlong,pos,comparable to blank,ok,ok,bad RT,something is wrong,2862,257.120117,3.44,HILIC,1504,NA,0,0,0,800,1.8,98,48,0,NA,NA,NA
Fate1,96,C,Smp,Deoxyadenosine,13116377,0.04009900177859218,200605_Smp_GBTFate1MTlong-pos_C,Deoxyadenosine_13C-0 15N-0,4.35,11513841,23961,447338,HILICPos,0,0,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,11513841,252.109665,3.44,HILIC,16535,11497306,11497306,0.8765611113495747,0.035149225563051334,800,2,98,48,0.008688419902845449,NA,NA,NA
Fate1,96,C,Smp,Deoxyadenosine,13116377,0.04009900177859218,200605_Smp_GBTFate1MTlong-pos_C,Deoxyadenosine_13C-0 15N-1,4.4,158644,0,8959,HILICPos,1,0,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,158644,253.106701,3.44,HILIC,0,158644,158644,0.012095108275707537,4.8500176825986153e-4,800,2,98,48,1.198859704235943e-4,NA,NA,NA
Fate1,96,C,Smp,Deoxyadenosine,13116377,0.04009900177859218,200605_Smp_GBTFate1MTlong-pos_C,Deoxyadenosine_13C-1 15N-0,4.29,1256482,0,49140,HILICPos,0,1,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,1256482,253.113019,3.44,HILIC,0,1256482,1256482,0.09579489824057359,0.003841279794928817,800,2,98,48,9.495131482424713e-4,NA,NA,NA
Fate1,96,C,Smp,Deoxyadenosine,13116377,0.04009900177859218,200605_Smp_GBTFate1MTlong-pos_C,Deoxyadenosine_13C-1 15N-1,4.17,42529,0,4603,HILICPos,1,1,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,42529,254.110055,3.44,HILIC,0,42529,42529,0.0032424350108265416,1.3001840726610303e-4,800,2,98,48,3.213881669741712e-5,NA,NA,NA
Fate1,96,C,Smp,Deoxyadenosine,13116377,0.04009900177859218,200605_Smp_GBTFate1MTlong-pos_C,Deoxyadenosine_13C-2 15N-0,4.39,143723,0,7976,HILICPos,0,2,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,143723,254.116373,3.44,HILIC,0,143723,143723,0.010957522797644502,4.393857261517112e-4,800,2,98,48,1.0861029302835433e-4,NA,NA,NA
Fate1,96,C,Smp,Deoxyadenosine,13116377,0.04009900177859218,200605_Smp_GBTFate1MTlong-pos_C,Deoxyadenosine_13C-2 15N-1,4.02,NA,3055,3680,HILICPos,1,2,200605,GBTFate1MTlong,pos,ok,ok,ok,bad RT,something is wrong,44410,255.113409,3.44,HILIC,0,NA,0,0,0,800,2,98,48,0,NA,NA,NA
Fate1,96,C,Smp,Deoxyadenosine,13116377,0.04009900177859218,200605_Smp_GBTFate1MTlong-pos_C,Deoxyadenosine_13C-3 15N-1,4.37,18380,0,4934,HILICPos,1,3,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,18380,256.116763,3.44,HILIC,5510,12870,12870,9.812160781898843e-4,3.9345785264519415e-5,800,2,98,48,9.725753506919006e-6,NA,NA,NA
Fate1,96,C,Smp,Deoxyadenosine,13116377,0.04009900177859218,200605_Smp_GBTFate1MTlong-pos_C,Deoxyadenosine_13C-4 15N-1,4.4,6327,0,2354,HILICPos,1,4,200605,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,6327,257.120117,3.44,HILIC,1504,4823,4823,3.6770824748327987e-4,1.4744733669835052e-5,800,2,98,48,3.6447015667342937e-6,NA,NA,NA
Fate2,0,A,Smp,Deoxyadenosine,4784875,0.015595092283186326,200605_Smp_GBTFate2MT0-pos_A,Deoxyadenosine_13C-0 15N-0,4.39,4383405,0,175000,HILICPos,0,0,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,4383405,252.109665,3.44,HILIC,16535,4366870,4366870,0.9126403511063508,0.01423271049686311,700,2,0.3,0,0.0035181362653512694,NA,NA,NA
Fate2,0,A,Smp,Deoxyadenosine,4784875,0.015595092283186326,200605_Smp_GBTFate2MT0-pos_A,Deoxyadenosine_13C-0 15N-1,4.41,24161,0,3447,HILICPos,1,0,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,24161,253.106701,3.44,HILIC,0,24161,24161,0.005049452702526189,7.874668087548052e-5,700,2,0.3,0,1.9465129556673777e-5,NA,NA,NA
Fate2,0,A,Smp,Deoxyadenosine,4784875,0.015595092283186326,200605_Smp_GBTFate2MT0-pos_A,Deoxyadenosine_13C-1 15N-0,4.31,393844,0,17239,HILICPos,0,1,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,393844,253.113019,3.44,HILIC,0,393844,393844,0.08231019619112306,0.0012836351054477358,700,2,0.3,0,3.17297482931941e-4,NA,NA,NA
Fate2,0,A,Smp,Deoxyadenosine,4784875,0.015595092283186326,200605_Smp_GBTFate2MT0-pos_A,Deoxyadenosine_13C-1 15N-1,3.8,NA,0,0,HILICPos,1,1,200605,GBTFate2MT0,pos,NA,NA,too small,bad RT,something is wrong,0,254.110055,3.44,HILIC,0,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,A,Smp,Deoxyadenosine,4784875,0.015595092283186326,200605_Smp_GBTFate2MT0-pos_A,Deoxyadenosine_13C-2 15N-0,5.44,NA,0,1802,HILICPos,0,2,200605,GBTFate2MT0,pos,ok,ok,ok,bad RT,something is wrong,1646,254.116373,3.44,HILIC,0,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,A,Smp,Deoxyadenosine,4784875,0.015595092283186326,200605_Smp_GBTFate2MT0-pos_A,Deoxyadenosine_13C-2 15N-1,2.7,NA,0,2628,HILICPos,1,2,200605,GBTFate2MT0,pos,ok,ok,ok,bad RT,something is wrong,2279,255.113409,3.44,HILIC,0,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,A,Smp,Deoxyadenosine,4784875,0.015595092283186326,200605_Smp_GBTFate2MT0-pos_A,Deoxyadenosine_13C-3 15N-0,4.76,NA,0,2273,HILICPos,0,3,200605,GBTFate2MT0,pos,comparable to blank,ok,ok,bad RT,something is wrong,5252,255.119727,3.44,HILIC,2716,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,A,Smp,Deoxyadenosine,4784875,0.015595092283186326,200605_Smp_GBTFate2MT0-pos_A,Deoxyadenosine_13C-3 15N-1,2.72,NA,0,5371,HILICPos,1,3,200605,GBTFate2MT0,pos,comparable to blank,ok,ok,bad RT,something is wrong,9288,256.116763,3.44,HILIC,5510,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,A,Smp,Deoxyadenosine,4784875,0.015595092283186326,200605_Smp_GBTFate2MT0-pos_A,Deoxyadenosine_13C-4 15N-1,3.16,NA,0,1155,HILICPos,1,4,200605,GBTFate2MT0,pos,comparable to blank,ok,ok,bad RT,something is wrong,1300,257.120117,3.44,HILIC,1504,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,B,Smp,Deoxyadenosine,5765089,0.020028161651110994,200605_Smp_GBTFate2MT0-pos_B,Deoxyadenosine_13C-0 15N-0,4.3,5271153,0,213993,HILICPos,0,0,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,5271153,252.109665,3.44,HILIC,16535,5254618,5254618,0.9114547928054536,0.018254763927987503,700,2,0.3,0,0.004512334246146138,NA,NA,NA
Fate2,0,B,Smp,Deoxyadenosine,5765089,0.020028161651110994,200605_Smp_GBTFate2MT0-pos_B,Deoxyadenosine_13C-0 15N-1,4.34,35901,0,3361,HILICPos,1,0,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,35901,253.106701,3.44,HILIC,0,35901,35901,0.006227310627815113,1.2472158390556257e-4,700,2,0.3,0,3.0829512587002994e-5,NA,NA,NA
Fate2,0,B,Smp,Deoxyadenosine,5765089,0.020028161651110994,200605_Smp_GBTFate2MT0-pos_B,Deoxyadenosine_13C-1 15N-0,4.33,469981,0,22322,HILICPos,0,1,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,469981,253.113019,3.44,HILIC,0,469981,469981,0.08152189844770827,0.0016327337602161556,700,2,0.3,0,4.035900157419641e-4,NA,NA,NA
Fate2,0,B,Smp,Deoxyadenosine,5765089,0.020028161651110994,200605_Smp_GBTFate2MT0-pos_B,Deoxyadenosine_13C-1 15N-1,3.94,NA,0,1057,HILICPos,1,1,200605,GBTFate2MT0,pos,ok,ok,ok,bad RT,something is wrong,1254,254.110055,3.44,HILIC,0,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,B,Smp,Deoxyadenosine,5765089,0.020028161651110994,200605_Smp_GBTFate2MT0-pos_B,Deoxyadenosine_13C-2 15N-0,4.23,4589,0,3075,HILICPos,0,2,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,4589,254.116373,3.44,HILIC,0,4589,4589,7.959981190229674e-4,1.5942379001772282e-5,700,2,0.3,0,3.940743524184752e-6,NA,NA,NA
Fate2,0,B,Smp,Deoxyadenosine,5765089,0.020028161651110994,200605_Smp_GBTFate2MT0-pos_B,Deoxyadenosine_13C-2 15N-1,3.72,NA,0,1238,HILICPos,1,2,200605,GBTFate2MT0,pos,ok,ok,ok,bad RT,something is wrong,1176,255.113409,3.44,HILIC,0,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,B,Smp,Deoxyadenosine,5765089,0.020028161651110994,200605_Smp_GBTFate2MT0-pos_B,Deoxyadenosine_13C-3 15N-0,4.71,NA,0,2668,HILICPos,0,3,200605,GBTFate2MT0,pos,ok,ok,ok,bad RT,something is wrong,6293,255.119727,3.44,HILIC,2716,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,B,Smp,Deoxyadenosine,5765089,0.020028161651110994,200605_Smp_GBTFate2MT0-pos_B,Deoxyadenosine_13C-3 15N-1,2.57,NA,0,4209,HILICPos,1,3,200605,GBTFate2MT0,pos,comparable to blank,ok,ok,bad RT,something is wrong,8170,256.116763,3.44,HILIC,5510,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,B,Smp,Deoxyadenosine,5765089,0.020028161651110994,200605_Smp_GBTFate2MT0-pos_B,Deoxyadenosine_13C-4 15N-1,3.85,NA,0,1256,HILICPos,1,4,200605,GBTFate2MT0,pos,comparable to blank,ok,ok,bad RT,something is wrong,2483,257.120117,3.44,HILIC,1504,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,C,Smp,Deoxyadenosine,3738885,0.011201287030219758,200605_Smp_GBTFate2MT0-pos_C,Deoxyadenosine_13C-0 15N-0,4.3,3444131,6625,155295,HILICPos,0,0,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,3444131,252.109665,3.44,HILIC,16535,3427596,3427596,0.9167428257354799,0.010268699523957843,700,2,0.3,0,0.0025382856063287263,NA,NA,NA
Fate2,0,C,Smp,Deoxyadenosine,3738885,0.011201287030219758,200605_Smp_GBTFate2MT0-pos_C,Deoxyadenosine_13C-0 15N-1,4.33,17016,0,3021,HILICPos,1,0,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,17016,253.106701,3.44,HILIC,0,17016,17016,0.0045510894290677565,5.09780589951869e-5,700,2,0.3,0,1.2601096476156935e-5,NA,NA,NA
Fate2,0,C,Smp,Deoxyadenosine,3738885,0.011201287030219758,200605_Smp_GBTFate2MT0-pos_C,Deoxyadenosine_13C-1 15N-0,4.37,294273,0,17105,HILICPos,0,1,200605,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,294273,253.113019,3.44,HILIC,0,294273,294273,0.07870608483545229,8.816094472667277e-4,700,2,0.3,0,2.1792210057170483e-4,NA,NA,NA
Fate2,0,C,Smp,Deoxyadenosine,3738885,0.011201287030219758,200605_Smp_GBTFate2MT0-pos_C,Deoxyadenosine_13C-1 15N-1,3.74,NA,0,0,HILICPos,1,1,200605,GBTFate2MT0,pos,NA,NA,too small,bad RT,something is wrong,0,254.110055,3.44,HILIC,0,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,C,Smp,Deoxyadenosine,3738885,0.011201287030219758,200605_Smp_GBTFate2MT0-pos_C,Deoxyadenosine_13C-2 15N-0,7.56,NA,0,4372,HILICPos,0,2,200605,GBTFate2MT0,pos,ok,ok,ok,bad RT,something is wrong,3091,254.116373,3.44,HILIC,0,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,C,Smp,Deoxyadenosine,3738885,0.011201287030219758,200605_Smp_GBTFate2MT0-pos_C,Deoxyadenosine_13C-2 15N-1,0.14,NA,0,4949,HILICPos,1,2,200605,GBTFate2MT0,pos,ok,ok,ok,bad RT,something is wrong,4111,255.113409,3.44,HILIC,0,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,C,Smp,Deoxyadenosine,3738885,0.011201287030219758,200605_Smp_GBTFate2MT0-pos_C,Deoxyadenosine_13C-3 15N-0,3.97,NA,0,2773,HILICPos,0,3,200605,GBTFate2MT0,pos,comparable to blank,ok,ok,bad RT,something is wrong,1818,255.119727,3.44,HILIC,2716,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,C,Smp,Deoxyadenosine,3738885,0.011201287030219758,200605_Smp_GBTFate2MT0-pos_C,Deoxyadenosine_13C-3 15N-1,3.45,NA,0,2001,HILICPos,1,3,200605,GBTFate2MT0,pos,comparable to blank,ok,ok,bad RT,something is wrong,1422,256.116763,3.44,HILIC,5510,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,0,C,Smp,Deoxyadenosine,3738885,0.011201287030219758,200605_Smp_GBTFate2MT0-pos_C,Deoxyadenosine_13C-4 15N-1,1.86,NA,0,2366,HILICPos,1,4,200605,GBTFate2MT0,pos,comparable to blank,ok,ok,bad RT,something is wrong,1499,257.120117,3.44,HILIC,1504,NA,0,0,0,700,2,0.3,0,0,NA,NA,NA
Fate2,12,A,Smp,Deoxyadenosine,17630407,0.049347558706376735,200605_Smp_GBTFate2MT12-pos_A,Deoxyadenosine_13C-0 15N-0,4.37,16002978,0,670581,HILICPos,0,0,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,16002978,252.109665,3.44,HILIC,16535,15986443,15986443,0.9067540528134149,0.04474609885345502,1900,2,13,7,0.011060639021922702,NA,NA,NA
Fate2,12,A,Smp,Deoxyadenosine,17630407,0.049347558706376735,200605_Smp_GBTFate2MT12-pos_A,Deoxyadenosine_13C-0 15N-1,4.41,180042,0,11303,HILICPos,1,0,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,180042,253.106701,3.44,HILIC,0,180042,180042,0.010212016092424865,5.039380636314e-4,1900,2,13,7,1.245667701555003e-4,NA,NA,NA
Fate2,12,A,Smp,Deoxyadenosine,17630407,0.049347558706376735,200605_Smp_GBTFate2MT12-pos_A,Deoxyadenosine_13C-1 15N-0,4.33,1356052,0,61298,HILICPos,0,1,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,1356052,253.113019,3.44,HILIC,0,1356052,1356052,0.0769155244118868,0.003795593356347337,1900,2,13,7,9.382200697776438e-4,NA,NA,NA
Fate2,12,A,Smp,Deoxyadenosine,17630407,0.049347558706376735,200605_Smp_GBTFate2MT12-pos_A,Deoxyadenosine_13C-1 15N-1,4.18,23169,0,5764,HILICPos,1,1,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,23169,254.110055,3.44,HILIC,0,23169,23169,0.0013141500363548044,6.485009606800584e-5,1900,2,13,7,1.6030079080063472e-5,NA,NA,NA
Fate2,12,A,Smp,Deoxyadenosine,17630407,0.049347558706376735,200605_Smp_GBTFate2MT12-pos_A,Deoxyadenosine_13C-2 15N-0,4.31,83533,0,8599,HILICPos,0,2,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,83533,254.116373,3.44,HILIC,0,83533,83533,0.00473800746630523,2.3380910159474864e-4,1900,2,13,7,5.7794492459533936e-5,NA,NA,NA
Fate2,12,A,Smp,Deoxyadenosine,17630407,0.049347558706376735,200605_Smp_GBTFate2MT12-pos_A,Deoxyadenosine_13C-2 15N-1,4.38,1168,0,1895,HILICPos,1,2,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,1168,255.113409,3.44,HILIC,0,1168,1168,6.624917961338045e-5,3.2692352802205886e-6,1900,2,13,7,8.081113714667932e-7,NA,NA,NA
Fate2,12,A,Smp,Deoxyadenosine,17630407,0.049347558706376735,200605_Smp_GBTFate2MT12-pos_A,Deoxyadenosine_13C-3 15N-0,2.58,NA,0,15049,HILICPos,0,3,200605,GBTFate2MT12,pos,ok,ok,ok,bad RT,something is wrong,22704,255.119727,3.44,HILIC,2716,NA,0,0,0,1900,2,13,7,0,NA,NA,NA
Fate2,12,A,Smp,Deoxyadenosine,17630407,0.049347558706376735,200605_Smp_GBTFate2MT12-pos_A,Deoxyadenosine_13C-3 15N-1,3.44,NA,0,2035,HILICPos,1,3,200605,GBTFate2MT12,pos,comparable to blank,ok,ok,bad RT,something is wrong,1252,256.116763,3.44,HILIC,5510,NA,0,0,0,1900,2,13,7,0,NA,NA,NA
Fate2,12,A,Smp,Deoxyadenosine,17630407,0.049347558706376735,200605_Smp_GBTFate2MT12-pos_A,Deoxyadenosine_13C-4 15N-1,2.21,NA,0,2676,HILICPos,1,4,200605,GBTFate2MT12,pos,comparable to blank,bad ppm,ok,bad RT,something is wrong,1632,257.120117,3.44,HILIC,1504,NA,0,0,0,1900,2,13,7,0,NA,NA,NA
Fate2,12,B,Smp,Deoxyadenosine,14125142,0.04150506725406027,200605_Smp_GBTFate2MT12-pos_B,Deoxyadenosine_13C-0 15N-0,4.37,12844551,83212,545209,HILICPos,0,0,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,12844551,252.109665,3.44,HILIC,16535,12828016,12828016,0.908168993982503,0.037693615173296044,1900,2,13,7,0.009317359089303139,NA,NA,NA
Fate2,12,B,Smp,Deoxyadenosine,14125142,0.04150506725406027,200605_Smp_GBTFate2MT12-pos_B,Deoxyadenosine_13C-0 15N-1,4.39,133710,0,9242,HILICPos,1,0,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,133710,253.106701,3.44,HILIC,0,133710,133710,0.009466099526645467,3.9289109748704825e-4,1900,2,13,7,9.711744075083184e-5,NA,NA,NA
Fate2,12,B,Smp,Deoxyadenosine,14125142,0.04150506725406027,200605_Smp_GBTFate2MT12-pos_B,Deoxyadenosine_13C-1 15N-0,4.36,1108464,0,62239,HILICPos,0,1,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,1108464,253.113019,3.44,HILIC,0,1108464,1108464,0.07847453852145345,0.003257090999064269,1900,2,13,7,8.051094670886997e-4,NA,NA,NA
Fate2,12,B,Smp,Deoxyadenosine,14125142,0.04150506725406027,200605_Smp_GBTFate2MT12-pos_B,Deoxyadenosine_13C-1 15N-1,4.38,23586,0,4016,HILICPos,1,1,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,23586,254.110055,3.44,HILIC,0,23586,23586,0.0016697885231879439,6.930468495497358e-5,1900,2,13,7,1.7131194058403406e-5,NA,NA,NA
Fate2,12,B,Smp,Deoxyadenosine,14125142,0.04150506725406027,200605_Smp_GBTFate2MT12-pos_B,Deoxyadenosine_13C-2 15N-0,4.38,31366,0,6022,HILICPos,0,2,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,31366,254.116373,3.44,HILIC,0,31366,31366,0.002220579446210169,9.216529925793698e-5,1900,2,13,7,2.2782033105905248e-5,NA,NA,NA
Fate2,12,B,Smp,Deoxyadenosine,14125142,0.04150506725406027,200605_Smp_GBTFate2MT12-pos_B,Deoxyadenosine_13C-2 15N-1,2.09,NA,0,2522,HILICPos,1,2,200605,GBTFate2MT12,pos,ok,ok,ok,bad RT,something is wrong,1807,255.113409,3.44,HILIC,0,NA,0,0,0,1900,2,13,7,0,NA,NA,NA
Fate2,12,B,Smp,Deoxyadenosine,14125142,0.04150506725406027,200605_Smp_GBTFate2MT12-pos_B,Deoxyadenosine_13C-3 15N-0,2.63,NA,0,10991,HILICPos,0,3,200605,GBTFate2MT12,pos,ok,ok,ok,bad RT,something is wrong,18221,255.119727,3.44,HILIC,2716,NA,0,0,0,1900,2,13,7,0,NA,NA,NA
Fate2,12,B,Smp,Deoxyadenosine,14125142,0.04150506725406027,200605_Smp_GBTFate2MT12-pos_B,Deoxyadenosine_13C-3 15N-1,3.42,NA,0,1481,HILICPos,1,3,200605,GBTFate2MT12,pos,comparable to blank,ok,ok,bad RT,something is wrong,4959,256.116763,3.44,HILIC,5510,NA,0,0,0,1900,2,13,7,0,NA,NA,NA
Fate2,12,B,Smp,Deoxyadenosine,14125142,0.04150506725406027,200605_Smp_GBTFate2MT12-pos_B,Deoxyadenosine_13C-4 15N-1,3.44,NA,0,1306,HILICPos,1,4,200605,GBTFate2MT12,pos,comparable to blank,ok,ok,bad RT,something is wrong,1545,257.120117,3.44,HILIC,1504,NA,0,0,0,1900,2,13,7,0,NA,NA,NA
Fate2,12,C,Smp,Deoxyadenosine,7372441,0.02566790629160537,200605_Smp_GBTFate2MT12-pos_C,Deoxyadenosine_13C-0 15N-0,4.36,6679931,0,277062,HILICPos,0,0,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,6679931,252.109665,3.44,HILIC,16535,6663396,6663396,0.9038249339669181,0.023199293709079263,1900,2,13,7,0.005734556080968273,NA,NA,NA
Fate2,12,C,Smp,Deoxyadenosine,7372441,0.02566790629160537,200605_Smp_GBTFate2MT12-pos_C,Deoxyadenosine_13C-0 15N-1,4.31,44925,0,5976,HILICPos,1,0,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,44925,253.106701,3.44,HILIC,0,44925,44925,0.006093639813462054,1.5641097570673963e-4,1900,2,13,7,3.866270771502995e-5,NA,NA,NA
Fate2,12,C,Smp,Deoxyadenosine,7372441,0.02566790629160537,200605_Smp_GBTFate2MT12-pos_C,Deoxyadenosine_13C-1 15N-0,4.36,625319,0,28312,HILICPos,0,1,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,625319,253.113019,3.44,HILIC,0,625319,625319,0.0848184475128387,0.002177111962558992,1900,2,13,7,5.381530489850821e-4,NA,NA,NA
Fate2,12,C,Smp,Deoxyadenosine,7372441,0.02566790629160537,200605_Smp_GBTFate2MT12-pos_C,Deoxyadenosine_13C-1 15N-1,4.28,9236,0,2877,HILICPos,1,1,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,9236,254.110055,3.44,HILIC,0,9236,9236,0.0012527736742823713,3.215607727607005e-5,1900,2,13,7,7.948553554947503e-6,NA,NA,NA
Fate2,12,C,Smp,Deoxyadenosine,7372441,0.02566790629160537,200605_Smp_GBTFate2MT12-pos_C,Deoxyadenosine_13C-2 15N-0,4.25,29565,0,4849,HILICPos,0,2,200605,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,29565,254.116373,3.44,HILIC,0,29565,29565,0.004010205032498734,1.0293356698430177e-4,1900,2,13,7,2.5443805310959607e-5,NA,NA,NA
Fate2,12,C,Smp,Deoxyadenosine,7372441,0.02566790629160537,200605_Smp_GBTFate2MT12-pos_C,Deoxyadenosine_13C-2 15N-1,0.09,NA,0,28200,HILICPos,1,2,200605,GBTFate2MT12,pos,ok,bad ppm,ok,bad RT,something is wrong,15922,255.113409,3.44,HILIC,0,NA,0,0,0,1900,2,13,7,0,NA,NA,NA
Fate2,12,C,Smp,Deoxyadenosine,7372441,0.02566790629160537,200605_Smp_GBTFate2MT12-pos_C,Deoxyadenosine_13C-3 15N-0,2.67,NA,0,4599,HILICPos,0,3,200605,GBTFate2MT12,pos,comparable to blank,ok,ok,bad RT,something is wrong,2750,255.119727,3.44,HILIC,2716,NA,0,0,0,1900,2,13,7,0,NA,NA,NA
Fate2,12,C,Smp,Deoxyadenosine,7372441,0.02566790629160537,200605_Smp_GBTFate2MT12-pos_C,Deoxyadenosine_13C-3 15N-1,6.71,NA,0,2431,HILICPos,1,3,200605,GBTFate2MT12,pos,comparable to blank,ok,ok,bad RT,something is wrong,4183,256.116763,3.44,HILIC,5510,NA,0,0,0,1900,2,13,7,0,NA,NA,NA
