Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk
Sucrose,200605_Smp_GBTFate2MT12-neg_A,Sucrose_13C-4,18.96,NA,0,36236,HILICNeg,0,4,200605,Smp,GBTFate2MT12,neg,A,12,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,25159,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Smp_GBTFate2MT12-neg_B,Sucrose_13C-4,9.43,NA,0,5893,HILICNeg,0,4,200605,Smp,GBTFate2MT12,neg,B,12,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,5390,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Smp_GBTFate2MT12-neg_C,Sucrose_13C-4,3.86,NA,0,28034,HILICNeg,0,4,200605,Smp,GBTFate2MT12,neg,C,12,Fate2,comparable to blank,bad ppm,ok,bad RT,something is wrong,19217,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Smp_GBTFate2MT24-neg_A,Sucrose_13C-4,14.33,NA,0,33616,HILICNeg,0,4,200605,Smp,GBTFate2MT24,neg,A,24,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,28859,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Smp_GBTFate2MT24-neg_B,Sucrose_13C-4,NA,NA,NA,NA,HILICNeg,0,4,200605,Smp,GBTFate2MT24,neg,B,24,Fate2,NA,NA,NA,bad RT,something is wrong,NA,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Smp_GBTFate2MT24-neg_C,Sucrose_13C-4,10.13,NA,0,35451,HILICNeg,0,4,200605,Smp,GBTFate2MT24,neg,C,24,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,20261,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Smp_GBTFate2MT48-neg_A,Sucrose_13C-4,3.41,NA,0,24276,HILICNeg,0,4,200605,Smp,GBTFate2MT48,neg,A,48,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,20503,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Smp_GBTFate2MT48-neg_B,Sucrose_13C-4,9.51,NA,0,24762,HILICNeg,0,4,200605,Smp,GBTFate2MT48,neg,B,48,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,16305,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Smp_GBTFate2MT48-neg_C,Sucrose_13C-4,15.75,NA,0,28342,HILICNeg,0,4,200605,Smp,GBTFate2MT48,neg,C,48,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,18021,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Smp_GBTFate2MT5-neg_A,Sucrose_13C-4,12.76,NA,0,20326,HILICNeg,0,4,200605,Smp,GBTFate2MT5,neg,A,5,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,18434,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Smp_GBTFate2MT5-neg_B,Sucrose_13C-4,19.09,NA,0,20761,HILICNeg,0,4,200605,Smp,GBTFate2MT5,neg,B,5,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,22313,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Smp_GBTFate2MT5-neg_C,Sucrose_13C-4,9.93,NA,0,29266,HILICNeg,0,4,200605,Smp,GBTFate2MT5,neg,C,5,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,21139,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Smp_GBTFate2MTlong-neg_A,Sucrose_13C-4,9.56,NA,0,11076,HILICNeg,0,4,200605,Smp,GBTFate2MTlong,neg,A,96,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,11146,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Smp_GBTFate2MTlong-neg_B,Sucrose_13C-4,14.95,NA,0,28634,HILICNeg,0,4,200605,Smp,GBTFate2MTlong,neg,B,96,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,22589,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Smp_GBTFate2MTlong-neg_C,Sucrose_13C-4,9.66,NA,0,26607,HILICNeg,0,4,200605,Smp,GBTFate2MTlong,neg,C,96,Fate2,comparable to blank,bad ppm,ok,bad RT,something is wrong,18935,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Std_4uMStdsMix1InH2O_1,Sucrose_13C-4,5.3,NA,0,54845,HILICNeg,0,4,200605,Std,4uMStdsMix1InH2O,1,NA,NA,StdsM,comparable to blank,ok,ok,bad RT,something is wrong,78416,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Std_4uMStdsMix1InH2O_2,Sucrose_13C-4,10.78,NA,0,55684,HILICNeg,0,4,200605,Std,4uMStdsMix1InH2O,2,NA,NA,StdsM,comparable to blank,ok,ok,bad RT,something is wrong,61712,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Std_4uMStdsMix1InMatrix_1,Sucrose_13C-4,2.92,NA,0,40361,HILICNeg,0,4,200605,Std,4uMStdsMix1InMatrix,1,NA,NA,StdsM,comparable to blank,ok,ok,bad RT,something is wrong,56741,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Std_4uMStdsMix1InMatrix_2,Sucrose_13C-4,NA,NA,NA,NA,HILICNeg,0,4,200605,Std,4uMStdsMix1InMatrix,2,NA,NA,StdsM,NA,NA,NA,bad RT,something is wrong,NA,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Std_4uMStdsMix2InH2O_1,Sucrose_13C-4,10,NA,0,56558,HILICNeg,0,4,200605,Std,4uMStdsMix2InH2O,1,NA,NA,StdsM,comparable to blank,bad ppm,ok,bad RT,something is wrong,63450,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Std_4uMStdsMix2InH2O_2,Sucrose_13C-4,10.89,NA,0,35561,HILICNeg,0,4,200605,Std,4uMStdsMix2InH2O,2,NA,NA,StdsM,comparable to blank,ok,ok,bad RT,something is wrong,53004,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Std_4uMStdsMix2InMatrix_1,Sucrose_13C-4,NA,NA,NA,NA,HILICNeg,0,4,200605,Std,4uMStdsMix2InMatrix,1,NA,NA,StdsM,NA,NA,NA,bad RT,something is wrong,NA,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Std_4uMStdsMix2InMatrix_2,Sucrose_13C-4,13.94,NA,0,70300,HILICNeg,0,4,200605,Std,4uMStdsMix2InMatrix,2,NA,NA,StdsM,comparable to blank,ok,ok,bad RT,something is wrong,74082,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Std_H2OinMatrix_1,Sucrose_13C-4,NA,NA,NA,NA,HILICNeg,0,4,200605,Std,H2OinMatrix,1,NA,NA,inMat,NA,NA,NA,bad RT,something is wrong,NA,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Std_H2OinMatrix_2,Sucrose_13C-4,NA,NA,NA,NA,HILICNeg,0,4,200605,Std,H2OinMatrix,2,NA,NA,inMat,NA,NA,NA,bad RT,something is wrong,NA,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Blk_GBTFate1MBlk_B_20200607110426,Sucrose_13C-4,8.97,NA,0,16846,HILICNeg,0,4,200605,Blk,GBTFate1MBlk,B,20200607110426,NA,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,12111,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Blk_GBTFate1MBlk-neg_A,Sucrose_13C-4,13.6,NA,0,19089,HILICNeg,0,4,200605,Blk,GBTFate1MBlk,neg,A,NA,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,20403,345.121806,11.93,HILIC,68252,NA
Sucrose,200605_Poo_TruePooGBT_Full1,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Poo,TruePooGBT,Full1,NA,NA,ePooG,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Poo_TruePooGBT_Full2,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Poo,TruePooGBT,Full2,NA,NA,ePooG,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Poo_TruePooGBT_Full3,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Poo,TruePooGBT,Full3,NA,NA,ePooG,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Poo_TruePooGBT_Full4,Sucrose_13C-5,11.15,NA,0,36218,HILICNeg,0,5,200605,Poo,TruePooGBT,Full4,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,59905,NA,NA,NA,NA,NA
Sucrose,200605_Poo_TruePooGBT_Full5,Sucrose_13C-5,14.16,NA,0,66604,HILICNeg,0,5,200605,Poo,TruePooGBT,Full5,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,63782,NA,NA,NA,NA,NA
Sucrose,200605_Poo_TruePooGBT_Full6neg,Sucrose_13C-5,16.6,NA,0,28947,HILICNeg,0,5,200605,Poo,TruePooGBT,Full6neg,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,19518,NA,NA,NA,NA,NA
Sucrose,200605_Poo_TruePooGBT_Half1,Sucrose_13C-5,5.68,NA,0,43690,HILICNeg,0,5,200605,Poo,TruePooGBT,Half1,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,50932,NA,NA,NA,NA,NA
Sucrose,200605_Poo_TruePooGBT_Half2,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Poo,TruePooGBT,Half2,NA,NA,ePooG,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Poo_TruePooGBT_Half3,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Poo,TruePooGBT,Half3,NA,NA,ePooG,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Poo_TruePooGBT_Half4,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Poo,TruePooGBT,Half4,NA,NA,ePooG,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Poo_TruePooGBT_Half5,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Poo,TruePooGBT,Half5,NA,NA,ePooG,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Poo_TruePooGBT_Half6neg,Sucrose_13C-5,13.88,NA,0,31872,HILICNeg,0,5,200605,Poo,TruePooGBT,Half6neg,NA,NA,ePooG,NA,ok,ok,bad RT,something is wrong,27401,NA,NA,NA,NA,NA
Sucrose,200605_Poo_QC2_1,Sucrose_13C-5,21.56,NA,0,78601,HILICNeg,0,5,200605,Poo,QC2,1,NA,NA,,NA,ok,ok,bad RT,something is wrong,125076,NA,NA,NA,NA,NA
Sucrose,200605_Poo_QC2_2,Sucrose_13C-5,21.54,NA,0,38143,HILICNeg,0,5,200605,Poo,QC2,2,NA,NA,,NA,ok,ok,bad RT,something is wrong,113278,NA,NA,NA,NA,NA
Sucrose,200605_Poo_QC2_3,Sucrose_13C-5,11.02,NA,0,58129,HILICNeg,0,5,200605,Poo,QC2,3,NA,NA,,NA,ok,ok,bad RT,something is wrong,59861,NA,NA,NA,NA,NA
Sucrose,200605_Poo_QC2_4,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Poo,QC2,4,NA,NA,,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Poo_QC2_5,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Poo,QC2,5,NA,NA,,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Blk_GBTFate1MBlk-IS_A,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Blk,GBTFate1MBlk,IS,A,NA,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Blk_GBTFate1MBlk-IS_B,Sucrose_13C-5,21.57,NA,0,22769,HILICNeg,0,5,200605,Blk,GBTFate1MBlk,IS,B,NA,Fate1,NA,ok,ok,bad RT,something is wrong,34216,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT0-IS_A,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate1MT0,IS,A,0,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT0-IS_B,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate1MT0,IS,B,0,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT0-IS_C,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate1MT0,IS,C,0,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT12-IS_A,Sucrose_13C-5,9.11,NA,0,18392,HILICNeg,0,5,200605,Smp,GBTFate1MT12,IS,A,12,Fate1,NA,ok,ok,bad RT,something is wrong,22524,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT12-IS_B,Sucrose_13C-5,21.55,NA,0,50816,HILICNeg,0,5,200605,Smp,GBTFate1MT12,IS,B,12,Fate1,NA,ok,ok,bad RT,something is wrong,79693,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT12-IS_C,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate1MT12,IS,C,12,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT36-IS_A,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate1MT36,IS,A,36,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT36-IS_B,Sucrose_13C-5,21.55,NA,0,33787,HILICNeg,0,5,200605,Smp,GBTFate1MT36,IS,B,36,Fate1,NA,ok,ok,bad RT,something is wrong,36375,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT36-IS_C,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate1MT36,IS,C,36,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT4-IS_A,Sucrose_13C-5,21.57,NA,0,32086,HILICNeg,0,5,200605,Smp,GBTFate1MT4,IS,A,4,Fate1,NA,ok,ok,bad RT,something is wrong,68203,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT4-IS_B,Sucrose_13C-5,21.54,NA,0,33239,HILICNeg,0,5,200605,Smp,GBTFate1MT4,IS,B,4,Fate1,NA,ok,ok,bad RT,something is wrong,43306,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT4-IS_C,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate1MT4,IS,C,4,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT50-IS_A,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate1MT50,IS,A,50,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT50-IS_B,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate1MT50,IS,B,50,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT50-IS_C,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate1MT50,IS,C,50,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT8-IS_A,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate1MT8,IS,A,8,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT8-IS_B,Sucrose_13C-5,21.54,NA,0,42286,HILICNeg,0,5,200605,Smp,GBTFate1MT8,IS,B,8,Fate1,NA,ok,ok,bad RT,something is wrong,67473,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT8-IS_C,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate1MT8,IS,C,8,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MTlong-IS_A,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate1MTlong,IS,A,96,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MTlong-IS_B,Sucrose_13C-5,21.55,NA,0,61738,HILICNeg,0,5,200605,Smp,GBTFate1MTlong,IS,B,96,Fate1,NA,ok,ok,bad RT,something is wrong,86779,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MTlong-IS_C,Sucrose_13C-5,21.53,NA,0,48137,HILICNeg,0,5,200605,Smp,GBTFate1MTlong,IS,C,96,Fate1,NA,ok,ok,bad RT,something is wrong,111676,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MT0-IS_A,Sucrose_13C-5,21.54,NA,0,23156,HILICNeg,0,5,200605,Smp,GBTFate2MT0,IS,A,0,Fate2,NA,ok,ok,bad RT,something is wrong,23894,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MT0-IS_B,Sucrose_13C-5,21.54,NA,0,48056,HILICNeg,0,5,200605,Smp,GBTFate2MT0,IS,B,0,Fate2,NA,ok,ok,bad RT,something is wrong,63756,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MT0-IS_C,Sucrose_13C-5,19.25,NA,0,31486,HILICNeg,0,5,200605,Smp,GBTFate2MT0,IS,C,0,Fate2,NA,ok,ok,bad RT,something is wrong,58716,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MT12-IS_A,Sucrose_13C-5,21.56,NA,0,22092,HILICNeg,0,5,200605,Smp,GBTFate2MT12,IS,A,12,Fate2,NA,ok,ok,bad RT,something is wrong,29145,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MT12-IS_B,Sucrose_13C-5,21.54,NA,0,14860,HILICNeg,0,5,200605,Smp,GBTFate2MT12,IS,B,12,Fate2,NA,ok,ok,bad RT,something is wrong,39521,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MT12-IS_C,Sucrose_13C-5,20.46,NA,0,45393,HILICNeg,0,5,200605,Smp,GBTFate2MT12,IS,C,12,Fate2,NA,ok,ok,bad RT,something is wrong,55887,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MT24-IS_A,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate2MT24,IS,A,24,Fate2,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MT24-IS_B,Sucrose_13C-5,21.57,NA,0,15350,HILICNeg,0,5,200605,Smp,GBTFate2MT24,IS,B,24,Fate2,NA,ok,ok,bad RT,something is wrong,38871,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MT24-IS_C,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate2MT24,IS,C,24,Fate2,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MT48-IS_A,Sucrose_13C-5,21.57,NA,0,17377,HILICNeg,0,5,200605,Smp,GBTFate2MT48,IS,A,48,Fate2,NA,ok,ok,bad RT,something is wrong,24830,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MT48-IS_B,Sucrose_13C-5,21.54,NA,0,19066,HILICNeg,0,5,200605,Smp,GBTFate2MT48,IS,B,48,Fate2,NA,ok,ok,bad RT,something is wrong,18104,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MT48-IS_C,Sucrose_13C-5,21.57,NA,0,14880,HILICNeg,0,5,200605,Smp,GBTFate2MT48,IS,C,48,Fate2,NA,ok,ok,bad RT,something is wrong,27045,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MT5-IS_A,Sucrose_13C-5,21.56,NA,0,42368,HILICNeg,0,5,200605,Smp,GBTFate2MT5,IS,A,5,Fate2,NA,ok,ok,bad RT,something is wrong,50899,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MT5-IS_B,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate2MT5,IS,B,5,Fate2,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MT5-IS_C,Sucrose_13C-5,21.56,NA,0,24440,HILICNeg,0,5,200605,Smp,GBTFate2MT5,IS,C,5,Fate2,NA,ok,ok,bad RT,something is wrong,25028,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MTlong-IS_A,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate2MTlong,IS,A,96,Fate2,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MTlong-IS_B,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate2MTlong,IS,B,96,Fate2,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate2MTlong-IS_C,Sucrose_13C-5,NA,NA,NA,NA,HILICNeg,0,5,200605,Smp,GBTFate2MTlong,IS,C,96,Fate2,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT0-neg_A,Sucrose_13C-5,11.14,NA,0,27953,HILICNeg,0,5,200605,Smp,GBTFate1MT0,neg,A,0,Fate1,NA,ok,ok,bad RT,something is wrong,17536,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT0-neg_B,Sucrose_13C-5,16.16,NA,0,18496,HILICNeg,0,5,200605,Smp,GBTFate1MT0,neg,B,0,Fate1,NA,ok,ok,bad RT,something is wrong,17226,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT0-neg_C,Sucrose_13C-5,12.6,NA,0,34312,HILICNeg,0,5,200605,Smp,GBTFate1MT0,neg,C,0,Fate1,NA,bad ppm,ok,bad RT,something is wrong,19682,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT12-neg_A,Sucrose_13C-5,12.78,NA,0,32300,HILICNeg,0,5,200605,Smp,GBTFate1MT12,neg,A,12,Fate1,NA,ok,ok,bad RT,something is wrong,19718,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT12-neg_B,Sucrose_13C-5,13.13,NA,0,17179,HILICNeg,0,5,200605,Smp,GBTFate1MT12,neg,B,12,Fate1,NA,ok,ok,bad RT,something is wrong,19051,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT12-neg_C,Sucrose_13C-5,8.94,NA,0,8728,HILICNeg,0,5,200605,Smp,GBTFate1MT12,neg,C,12,Fate1,NA,ok,ok,bad RT,something is wrong,8061,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT36-neg_A,Sucrose_13C-5,15.63,NA,0,29585,HILICNeg,0,5,200605,Smp,GBTFate1MT36,neg,A,36,Fate1,NA,ok,ok,bad RT,something is wrong,17059,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT36-neg_B,Sucrose_13C-5,5.47,NA,0,30753,HILICNeg,0,5,200605,Smp,GBTFate1MT36,neg,B,36,Fate1,NA,bad ppm,ok,bad RT,something is wrong,17581,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT36-neg_C,Sucrose_13C-5,16.11,NA,0,17055,HILICNeg,0,5,200605,Smp,GBTFate1MT36,neg,C,36,Fate1,NA,ok,ok,bad RT,something is wrong,18888,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT4-neg_A,Sucrose_13C-5,15.78,NA,0,32319,HILICNeg,0,5,200605,Smp,GBTFate1MT4,neg,A,4,Fate1,NA,bad ppm,ok,bad RT,something is wrong,20085,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT4-neg_B,Sucrose_13C-5,11.68,NA,0,19632,HILICNeg,0,5,200605,Smp,GBTFate1MT4,neg,B,4,Fate1,NA,ok,ok,ok,NA,18770,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT4-neg_C,Sucrose_13C-5,7.19,NA,0,31961,HILICNeg,0,5,200605,Smp,GBTFate1MT4,neg,C,4,Fate1,NA,ok,ok,bad RT,something is wrong,18977,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT50-neg_A,Sucrose_13C-5,14.81,NA,0,18274,HILICNeg,0,5,200605,Smp,GBTFate1MT50,neg,A,50,Fate1,NA,ok,ok,bad RT,something is wrong,15918,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT50-neg_B,Sucrose_13C-5,8.3,NA,0,29082,HILICNeg,0,5,200605,Smp,GBTFate1MT50,neg,B,50,Fate1,NA,ok,ok,bad RT,something is wrong,18722,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT50-neg_C,Sucrose_13C-5,9.04,NA,0,9785,HILICNeg,0,5,200605,Smp,GBTFate1MT50,neg,C,50,Fate1,NA,ok,ok,bad RT,something is wrong,8294,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT8-neg_A,Sucrose_13C-5,18.21,NA,0,31462,HILICNeg,0,5,200605,Smp,GBTFate1MT8,neg,A,8,Fate1,NA,ok,ok,bad RT,something is wrong,18895,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT8-neg_B,Sucrose_13C-5,13.15,NA,0,23253,HILICNeg,0,5,200605,Smp,GBTFate1MT8,neg,B,8,Fate1,NA,ok,ok,bad RT,something is wrong,17322,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MT8-neg_C,Sucrose_13C-5,12.12,NA,0,16712,HILICNeg,0,5,200605,Smp,GBTFate1MT8,neg,C,8,Fate1,NA,ok,ok,ok,NA,18472,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MTlong-neg_A,Sucrose_13C-5,8.65,NA,0,30130,HILICNeg,0,5,200605,Smp,GBTFate1MTlong,neg,A,96,Fate1,NA,ok,ok,bad RT,something is wrong,20059,NA,NA,NA,NA,NA
Sucrose,200605_Smp_GBTFate1MTlong-neg_B,Sucrose_13C-5,12.02,NA,0,22831,HILICNeg,0,5,200605,Smp,GBTFate1MTlong,neg,B,96,Fate1,NA,ok,ok,ok,NA,16416,NA,NA,NA,NA,NA
